news_id,publish_time,lifespan_end
N29848,2019-11-10 18:40:21,2019-11-12 06:40:21
N58546,2019-11-13 03:37:50,2019-11-14 15:37:50
N16732,2019-11-14 15:14:28,2019-11-16 03:14:28
N1897,2019-11-14 12:40:28,2019-11-16 00:40:28
N428,2019-11-14 12:40:28,2019-11-16 00:40:28
N12190,2019-11-14 01:14:31,2019-11-15 13:14:31
N50861,2019-11-10 10:15:21,2019-11-11 22:15:21
N63316,2019-11-11 10:10:12,2019-11-12 22:10:12
N52743,2019-11-11 10:50:01,2019-11-12 22:50:01
N58056,2019-11-11 10:10:12,2019-11-12 22:10:12
N27590,2019-11-13 22:41:08,2019-11-15 10:41:08
N18136,2019-11-14 04:56:54,2019-11-15 16:56:54
N48893,2019-11-13 11:02:23,2019-11-14 23:02:23
N36943,2019-11-12 05:57:59,2019-11-13 17:57:59
N39590,2019-11-11 17:55:49,2019-11-13 05:55:49
N1380,2019-11-11 20:24:36,2019-11-13 08:24:36
N29990,2019-11-11 20:24:36,2019-11-13 08:24:36
N31325,2019-11-12 19:10:04,2019-11-14 07:10:04
N48406,2019-11-14 06:36:39,2019-11-15 18:36:39
N5235,2019-11-12 08:33:43,2019-11-13 20:33:43
N62981,2019-11-12 05:37:15,2019-11-13 17:37:15
N59050,2019-11-09 05:41:32,2019-11-10 17:41:32
N57250,2019-11-09 00:24:20,2019-11-10 12:24:20
N57973,2019-11-14 10:20:31,2019-11-15 22:20:31
N46556,2019-11-13 18:18:23,2019-11-15 06:18:23
N48084,2019-11-14 09:52:45,2019-11-15 21:52:45
N20851,2019-11-13 06:25:26,2019-11-14 18:25:26
N31208,2019-11-11 17:53:09,2019-11-13 05:53:09
N3126,2019-11-14 09:33:49,2019-11-15 21:33:49
N55016,2019-11-10 16:52:49,2019-11-12 04:52:49
N693,2019-11-11 09:02:03,2019-11-12 21:02:03
N14416,2019-11-12 15:09:19,2019-11-14 03:09:19
N41261,2019-11-12 08:48:32,2019-11-13 20:48:32
N62339,2019-11-12 07:05:55,2019-11-13 19:05:55
N34816,2019-11-09 14:04:18,2019-11-11 02:04:18
N59544,2019-11-09 11:13:03,2019-11-10 23:13:03
N35915,2019-11-09 12:25:06,2019-11-11 00:25:06
N5904,2019-11-09 14:04:18,2019-11-11 02:04:18
N49489,2019-11-09 04:27:12,2019-11-10 16:27:12
N27832,2019-11-14 06:58:52,2019-11-15 18:58:52
N28084,2019-11-13 02:15:42,2019-11-14 14:15:42
N8428,2019-11-13 14:25:24,2019-11-15 02:25:24
N36063,2019-11-13 06:55:57,2019-11-14 18:55:57
N33568,2019-11-09 16:43:29,2019-11-11 04:43:29
N26139,2019-11-13 09:41:14,2019-11-14 21:41:14
N11486,2019-11-09 16:36:46,2019-11-11 04:36:46
N56721,2019-11-09 03:56:24,2019-11-10 15:56:24
N20628,2019-11-09 10:09:04,2019-11-10 22:09:04
N36525,2019-11-09 10:24:02,2019-11-10 22:24:02
N36200,2019-11-12 04:33:08,2019-11-13 16:33:08
N61888,2019-11-12 04:22:41,2019-11-13 16:22:41
N40403,2019-11-14 16:01:11,2019-11-16 04:01:11
N4610,2019-11-14 19:09:39,2019-11-16 07:09:39
N60257,2019-11-12 12:04:20,2019-11-14 00:04:20
N16445,2019-11-13 18:40:10,2019-11-15 06:40:10
N26247,2019-11-13 02:01:55,2019-11-14 14:01:55
N8902,2019-11-12 13:28:39,2019-11-14 01:28:39
N24077,2019-11-12 05:37:15,2019-11-13 17:37:15
N61779,2019-11-11 13:08:07,2019-11-13 01:08:07
N26352,2019-11-14 06:20:44,2019-11-15 18:20:44
N2772,2019-11-11 06:09:28,2019-11-12 18:09:28
N31299,2019-11-14 08:30:53,2019-11-15 20:30:53
N6349,2019-11-13 17:27:18,2019-11-15 05:27:18
N58329,2019-11-10 13:44:05,2019-11-12 01:44:05
N3318,2019-11-09 01:06:09,2019-11-10 13:06:09
N60558,2019-11-10 13:55:43,2019-11-12 01:55:43
N11492,2019-11-10 05:35:56,2019-11-11 17:35:56
N63936,2019-11-10 15:13:15,2019-11-12 03:13:15
N53866,2019-11-10 11:09:09,2019-11-11 23:09:09
N34297,2019-11-14 08:34:30,2019-11-15 20:34:30
N13969,2019-11-14 08:01:30,2019-11-15 20:01:30
N35006,2019-11-10 15:05:42,2019-11-12 03:05:42
N10266,2019-11-11 21:29:01,2019-11-13 09:29:01
N189,2019-11-11 19:47:05,2019-11-13 07:47:05
N56095,2019-11-10 04:24:17,2019-11-11 16:24:17
N6977,2019-11-10 08:27:00,2019-11-11 20:27:00
N35148,2019-11-13 07:05:21,2019-11-14 19:05:21
N28224,2019-11-13 10:57:20,2019-11-14 22:57:20
N17611,2019-11-13 18:52:27,2019-11-15 06:52:27
N36777,2019-11-14 14:14:58,2019-11-16 02:14:58
N41485,2019-11-09 05:15:28,2019-11-10 17:15:28
N7616,2019-11-10 09:17:41,2019-11-11 21:17:41
N45901,2019-11-12 16:09:30,2019-11-14 04:09:30
N28233,2019-11-13 18:52:27,2019-11-15 06:52:27
N48008,2019-11-13 09:21:26,2019-11-14 21:21:26
N58294,2019-11-13 09:21:26,2019-11-14 21:21:26
N63041,2019-11-14 17:31:12,2019-11-16 05:31:12
N20452,2019-11-14 17:14:53,2019-11-16 05:14:53
N29858,2019-11-13 08:54:50,2019-11-14 20:54:50
N5838,2019-11-14 07:28:25,2019-11-15 19:28:25
N23295,2019-11-14 11:18:28,2019-11-15 23:18:28
N15631,2019-11-12 08:06:56,2019-11-13 20:06:56
N6425,2019-11-11 17:07:36,2019-11-13 05:07:36
N47857,2019-11-13 10:50:00,2019-11-14 22:50:00
N27036,2019-11-13 08:30:44,2019-11-14 20:30:44
N27627,2019-11-10 18:38:59,2019-11-12 06:38:59
N51324,2019-11-10 18:30:19,2019-11-12 06:30:19
N59384,2019-11-14 10:20:31,2019-11-15 22:20:31
N50862,2019-11-12 10:57:11,2019-11-13 22:57:11
N60852,2019-11-14 13:51:37,2019-11-16 01:51:37
N60097,2019-11-11 14:57:48,2019-11-13 02:57:48
N56311,2019-11-13 20:04:54,2019-11-15 08:04:54
N39837,2019-11-09 00:31:17,2019-11-10 12:31:17
N57675,2019-11-09 01:25:49,2019-11-10 13:25:49
N3113,2019-11-09 00:17:28,2019-11-10 12:17:28
N43738,2019-11-14 10:21:21,2019-11-15 22:21:21
N62252,2019-11-14 12:26:30,2019-11-16 00:26:30
N36569,2019-11-09 08:20:08,2019-11-10 20:20:08
N51631,2019-11-12 12:20:15,2019-11-14 00:20:15
N62749,2019-11-11 07:00:41,2019-11-12 19:00:41
N49147,2019-11-09 12:03:05,2019-11-11 00:03:05
N49696,2019-11-11 11:58:14,2019-11-12 23:58:14
N64670,2019-11-11 09:39:38,2019-11-12 21:39:38
N38587,2019-11-10 23:46:02,2019-11-12 11:46:02
N33906,2019-11-11 18:18:04,2019-11-13 06:18:04
N43976,2019-11-11 04:45:10,2019-11-12 16:45:10
N31141,2019-11-14 16:30:57,2019-11-16 04:30:57
N15366,2019-11-14 22:09:03,2019-11-16 10:09:03
N61286,2019-11-14 19:47:28,2019-11-16 07:47:28
N11569,2019-11-14 20:24:48,2019-11-16 08:24:48
N5576,2019-11-14 19:01:22,2019-11-16 07:01:22
N28582,2019-11-14 21:15:01,2019-11-16 09:15:01
N51966,2019-11-14 19:09:39,2019-11-16 07:09:39
N38673,2019-11-12 11:59:38,2019-11-13 23:59:38
N38402,2019-11-11 18:38:52,2019-11-13 06:38:52
N28221,2019-11-11 03:16:50,2019-11-12 15:16:50
N64378,2019-11-13 10:23:24,2019-11-14 22:23:24
N43397,2019-11-14 21:03:54,2019-11-16 09:03:54
N1155,2019-11-09 09:55:52,2019-11-10 21:55:52
N37919,2019-11-12 14:12:36,2019-11-14 02:12:36
N64885,2019-11-09 13:25:12,2019-11-11 01:25:12
N29405,2019-11-09 10:51:03,2019-11-10 22:51:03
N47940,2019-11-09 21:55:59,2019-11-11 09:55:59
N27599,2019-11-14 17:36:30,2019-11-16 05:36:30
N11932,2019-11-14 17:36:30,2019-11-16 05:36:30
N14354,2019-11-14 16:07:14,2019-11-16 04:07:14
N64441,2019-11-14 06:20:44,2019-11-15 18:20:44
N16788,2019-11-13 16:38:47,2019-11-15 04:38:47
N31997,2019-11-09 08:15:11,2019-11-10 20:15:11
N52046,2019-11-10 17:45:03,2019-11-12 05:45:03
N1160,2019-11-13 12:53:08,2019-11-15 00:53:08
N34362,2019-11-09 05:30:33,2019-11-10 17:30:33
N48992,2019-11-12 06:05:27,2019-11-13 18:05:27
N21369,2019-11-14 06:21:07,2019-11-15 18:21:07
N2838,2019-11-13 16:53:27,2019-11-15 04:53:27
N7964,2019-11-11 12:09:41,2019-11-13 00:09:41
N37592,2019-11-10 17:53:39,2019-11-12 05:53:39
N38350,2019-11-11 18:56:31,2019-11-13 06:56:31
N55669,2019-11-14 12:04:16,2019-11-16 00:04:16
N9222,2019-11-14 04:26:53,2019-11-15 16:26:53
N47040,2019-11-09 04:26:52,2019-11-10 16:26:52
N50160,2019-11-10 13:12:55,2019-11-12 01:12:55
N35037,2019-11-13 17:10:27,2019-11-15 05:10:27
N22862,2019-11-10 03:18:26,2019-11-11 15:18:26
N13407,2019-11-13 14:06:00,2019-11-15 02:06:00
N27183,2019-11-13 15:44:24,2019-11-15 03:44:24
N7788,2019-11-14 09:17:22,2019-11-15 21:17:22
N31964,2019-11-10 09:10:32,2019-11-11 21:10:32
N59399,2019-11-14 08:01:30,2019-11-15 20:01:30
N10165,2019-11-12 10:15:18,2019-11-13 22:15:18
N3586,2019-11-12 05:11:09,2019-11-13 17:11:09
N46338,2019-11-14 16:01:11,2019-11-16 04:01:11
N56132,2019-11-14 21:02:31,2019-11-16 09:02:31
N59257,2019-11-14 17:29:49,2019-11-16 05:29:49
N17513,2019-11-14 16:46:45,2019-11-16 04:46:45
N47383,2019-11-14 16:46:45,2019-11-16 04:46:45
N6400,2019-11-14 16:46:45,2019-11-16 04:46:45
N41541,2019-11-14 16:46:45,2019-11-16 04:46:45
N7556,2019-11-14 16:46:45,2019-11-16 04:46:45
N5051,2019-11-14 16:46:45,2019-11-16 04:46:45
N51008,2019-11-14 16:46:45,2019-11-16 04:46:45
N23675,2019-11-14 16:46:45,2019-11-16 04:46:45
N39456,2019-11-14 16:46:45,2019-11-16 04:46:45
N48426,2019-11-14 16:46:45,2019-11-16 04:46:45
N20477,2019-11-14 16:46:45,2019-11-16 04:46:45
N58251,2019-11-14 16:20:15,2019-11-16 04:20:15
N26572,2019-11-14 16:46:45,2019-11-16 04:46:45
N54277,2019-11-14 16:20:15,2019-11-16 04:20:15
N6194,2019-11-14 16:46:45,2019-11-16 04:46:45
N13261,2019-11-14 16:46:45,2019-11-16 04:46:45
N53572,2019-11-14 16:46:45,2019-11-16 04:46:45
N45319,2019-11-14 16:05:08,2019-11-16 04:05:08
N3168,2019-11-14 16:04:31,2019-11-16 04:04:31
N50775,2019-11-14 16:46:45,2019-11-16 04:46:45
N7038,2019-11-14 16:46:45,2019-11-16 04:46:45
N55084,2019-11-14 16:46:45,2019-11-16 04:46:45
N28345,2019-11-14 16:01:11,2019-11-16 04:01:11
N436,2019-11-14 16:46:45,2019-11-16 04:46:45
N33507,2019-11-14 16:46:45,2019-11-16 04:46:45
N16954,2019-11-14 16:46:45,2019-11-16 04:46:45
N46676,2019-11-14 10:32:42,2019-11-15 22:32:42
N376,2019-11-11 10:14:00,2019-11-12 22:14:00
N12254,2019-11-10 17:14:08,2019-11-12 05:14:08
N24126,2019-11-12 13:36:52,2019-11-14 01:36:52
N7342,2019-11-14 16:01:11,2019-11-16 04:01:11
N6776,2019-11-09 16:17:00,2019-11-11 04:17:00
N46895,2019-11-11 17:43:56,2019-11-13 05:43:56
N35104,2019-11-11 18:02:21,2019-11-13 06:02:21
N49036,2019-11-11 10:07:51,2019-11-12 22:07:51
N16835,2019-11-11 16:51:57,2019-11-13 04:51:57
N39756,2019-11-13 09:10:11,2019-11-14 21:10:11
N14517,2019-11-13 08:54:51,2019-11-14 20:54:51
N32721,2019-11-14 01:34:03,2019-11-15 13:34:03
N31576,2019-11-14 05:45:49,2019-11-15 17:45:49
N34474,2019-11-11 20:39:52,2019-11-13 08:39:52
N34306,2019-11-13 12:11:42,2019-11-15 00:11:42
N42875,2019-11-09 11:21:50,2019-11-10 23:21:50
N37061,2019-11-13 02:24:56,2019-11-14 14:24:56
N11170,2019-11-09 05:57:52,2019-11-10 17:57:52
N3456,2019-11-09 06:18:30,2019-11-10 18:18:30
N54368,2019-11-13 10:12:40,2019-11-14 22:12:40
N65034,2019-11-12 13:28:37,2019-11-14 01:28:37
N15534,2019-11-12 05:32:08,2019-11-13 17:32:08
N52120,2019-11-09 03:33:39,2019-11-10 15:33:39
N17262,2019-11-09 03:33:39,2019-11-10 15:33:39
N15471,2019-11-09 02:04:36,2019-11-10 14:04:36
N59601,2019-11-10 18:37:29,2019-11-12 06:37:29
N50089,2019-11-10 18:44:10,2019-11-12 06:44:10
N23296,2019-11-11 11:27:34,2019-11-12 23:27:34
N59270,2019-11-11 06:05:04,2019-11-12 18:05:04
N36914,2019-11-13 06:46:24,2019-11-14 18:46:24
N23615,2019-11-13 07:16:40,2019-11-14 19:16:40
N20766,2019-11-09 00:04:46,2019-11-10 12:04:46
N52447,2019-11-09 19:09:03,2019-11-11 07:09:03
N30027,2019-11-11 04:04:35,2019-11-12 16:04:35
N14993,2019-11-09 10:17:27,2019-11-10 22:17:27
N13933,2019-11-09 01:06:09,2019-11-10 13:06:09
N64646,2019-11-09 00:31:29,2019-11-10 12:31:29
N54571,2019-11-09 00:36:31,2019-11-10 12:36:31
N8745,2019-11-10 05:30:48,2019-11-11 17:30:48
N8736,2019-11-10 20:22:24,2019-11-12 08:22:24
N43567,2019-11-10 21:05:54,2019-11-12 09:05:54
N63606,2019-11-12 05:42:25,2019-11-13 17:42:25
N11942,2019-11-12 02:48:52,2019-11-13 14:48:52
N23036,2019-11-10 09:05:03,2019-11-11 21:05:03
N33868,2019-11-09 01:51:05,2019-11-10 13:51:05
N60748,2019-11-12 12:07:41,2019-11-14 00:07:41
N19858,2019-11-11 06:51:22,2019-11-12 18:51:22
N38427,2019-11-11 07:13:23,2019-11-12 19:13:23
N32969,2019-11-11 04:50:38,2019-11-12 16:50:38
N50875,2019-11-12 05:24:36,2019-11-13 17:24:36
N5134,2019-11-09 09:45:36,2019-11-10 21:45:36
N28214,2019-11-09 03:26:45,2019-11-10 15:26:45
N32405,2019-11-11 21:45:29,2019-11-13 09:45:29
N57221,2019-11-11 16:55:23,2019-11-13 04:55:23
N42283,2019-11-12 10:33:40,2019-11-13 22:33:40
N12033,2019-11-11 04:28:37,2019-11-12 16:28:37
N59750,2019-11-11 13:47:13,2019-11-13 01:47:13
N60058,2019-11-11 10:53:15,2019-11-12 22:53:15
N62425,2019-11-10 21:09:24,2019-11-12 09:09:24
N3367,2019-11-11 05:07:24,2019-11-12 17:07:24
N49875,2019-11-11 05:07:24,2019-11-12 17:07:24
N19091,2019-11-13 05:21:35,2019-11-14 17:21:35
N38433,2019-11-11 04:45:36,2019-11-12 16:45:36
N26838,2019-11-12 04:53:11,2019-11-13 16:53:11
N24284,2019-11-14 13:34:55,2019-11-16 01:34:55
N46248,2019-11-14 13:22:59,2019-11-16 01:22:59
N1095,2019-11-13 18:18:23,2019-11-15 06:18:23
N35956,2019-11-13 13:52:46,2019-11-15 01:52:46
N21365,2019-11-10 13:13:02,2019-11-12 01:13:02
N10213,2019-11-10 05:29:20,2019-11-11 17:29:20
N8514,2019-11-14 05:31:48,2019-11-15 17:31:48
N53826,2019-11-13 19:28:46,2019-11-15 07:28:46
N34935,2019-11-12 06:54:06,2019-11-13 18:54:06
N39079,2019-11-13 13:47:53,2019-11-15 01:47:53
N59114,2019-11-14 17:35:29,2019-11-16 05:35:29
N63691,2019-11-14 01:13:33,2019-11-15 13:13:33
N47236,2019-11-12 12:10:31,2019-11-14 00:10:31
N45224,2019-11-10 08:14:21,2019-11-11 20:14:21
N7733,2019-11-09 00:31:41,2019-11-10 12:31:41
N41231,2019-11-14 06:47:00,2019-11-15 18:47:00
N14496,2019-11-11 22:07:04,2019-11-13 10:07:04
N64484,2019-11-14 08:00:38,2019-11-15 20:00:38
N63917,2019-11-14 09:55:46,2019-11-15 21:55:46
N27003,2019-11-14 04:37:12,2019-11-15 16:37:12
N49297,2019-11-14 08:57:33,2019-11-15 20:57:33
N5854,2019-11-14 08:57:33,2019-11-15 20:57:33
N2279,2019-11-14 06:30:06,2019-11-15 18:30:06
N50110,2019-11-12 20:30:03,2019-11-14 08:30:03
N13073,2019-11-12 13:28:37,2019-11-14 01:28:37
N53425,2019-11-13 04:03:44,2019-11-14 16:03:44
N18245,2019-11-12 16:04:03,2019-11-14 04:04:03
N58263,2019-11-11 17:33:53,2019-11-13 05:33:53
N28569,2019-11-12 06:53:34,2019-11-13 18:53:34
N29665,2019-11-11 11:23:14,2019-11-12 23:23:14
N48484,2019-11-09 18:53:14,2019-11-11 06:53:14
N38157,2019-11-11 12:53:42,2019-11-13 00:53:42
N45287,2019-11-13 00:48:11,2019-11-14 12:48:11
N3103,2019-11-13 12:02:15,2019-11-15 00:02:15
N54553,2019-11-13 12:51:53,2019-11-15 00:51:53
N62487,2019-11-11 04:34:57,2019-11-12 16:34:57
N16993,2019-11-10 13:32:55,2019-11-12 01:32:55
N57629,2019-11-10 02:24:12,2019-11-11 14:24:12
N44430,2019-11-09 12:34:52,2019-11-11 00:34:52
N31379,2019-11-10 02:24:12,2019-11-11 14:24:12
N60024,2019-11-09 03:23:31,2019-11-10 15:23:31
N56890,2019-11-14 10:39:06,2019-11-15 22:39:06
N40281,2019-11-09 03:35:45,2019-11-10 15:35:45
N23955,2019-11-14 15:09:02,2019-11-16 03:09:02
N1583,2019-11-09 00:34:32,2019-11-10 12:34:32
N466,2019-11-09 05:39:30,2019-11-10 17:39:30
N29054,2019-11-12 04:11:33,2019-11-13 16:11:33
N62104,2019-11-14 05:15:45,2019-11-15 17:15:45
N21900,2019-11-10 19:24:48,2019-11-12 07:24:48
N2885,2019-11-12 03:18:18,2019-11-13 15:18:18
N12774,2019-11-13 14:51:27,2019-11-15 02:51:27
N55213,2019-11-11 08:40:33,2019-11-12 20:40:33
N2676,2019-11-10 13:07:35,2019-11-12 01:07:35
N7790,2019-11-09 05:40:48,2019-11-10 17:40:48
N55740,2019-11-09 05:40:48,2019-11-10 17:40:48
N19316,2019-11-09 03:05:44,2019-11-10 15:05:44
N57625,2019-11-09 05:48:37,2019-11-10 17:48:37
N13879,2019-11-09 05:24:24,2019-11-10 17:24:24
N6073,2019-11-10 14:04:22,2019-11-12 02:04:22
N62079,2019-11-09 17:47:20,2019-11-11 05:47:20
N25983,2019-11-14 03:43:24,2019-11-15 15:43:24
N53372,2019-11-09 00:16:38,2019-11-10 12:16:38
N39567,2019-11-12 05:17:49,2019-11-13 17:17:49
N44981,2019-11-11 16:22:20,2019-11-13 04:22:20
N51999,2019-11-14 06:53:14,2019-11-15 18:53:14
N64409,2019-11-14 13:07:53,2019-11-16 01:07:53
N40121,2019-11-13 09:54:14,2019-11-14 21:54:14
N52236,2019-11-09 07:52:58,2019-11-10 19:52:58
N63798,2019-11-11 20:30:14,2019-11-13 08:30:14
N17839,2019-11-12 12:30:28,2019-11-14 00:30:28
N44031,2019-11-13 05:33:58,2019-11-14 17:33:58
N52972,2019-11-13 05:33:58,2019-11-14 17:33:58
N11644,2019-11-09 00:16:38,2019-11-10 12:16:38
N36102,2019-11-12 05:45:51,2019-11-13 17:45:51
N14783,2019-11-09 08:28:01,2019-11-10 20:28:01
N41350,2019-11-13 18:31:32,2019-11-15 06:31:32
N56036,2019-11-13 09:13:26,2019-11-14 21:13:26
N41858,2019-11-09 00:00:19,2019-11-10 12:00:19
N38386,2019-11-12 05:58:12,2019-11-13 17:58:12
N3369,2019-11-10 10:29:39,2019-11-11 22:29:39
N28017,2019-11-10 16:20:31,2019-11-12 04:20:31
N7675,2019-11-09 05:29:02,2019-11-10 17:29:02
N916,2019-11-14 14:15:38,2019-11-16 02:15:38
N19350,2019-11-13 05:49:21,2019-11-14 17:49:21
N53510,2019-11-09 01:29:13,2019-11-10 13:29:13
N16902,2019-11-09 03:14:37,2019-11-10 15:14:37
N32233,2019-11-09 01:29:13,2019-11-10 13:29:13
N59530,2019-11-09 02:59:14,2019-11-10 14:59:14
N13731,2019-11-09 19:06:50,2019-11-11 07:06:50
N60288,2019-11-09 18:52:11,2019-11-11 06:52:11
N18001,2019-11-12 10:24:57,2019-11-13 22:24:57
N33303,2019-11-12 10:30:02,2019-11-13 22:30:02
N59293,2019-11-12 10:37:00,2019-11-13 22:37:00
N61107,2019-11-12 12:31:20,2019-11-14 00:31:20
N46590,2019-11-11 06:18:27,2019-11-12 18:18:27
N25224,2019-11-11 13:07:27,2019-11-13 01:07:27
N11376,2019-11-11 13:07:27,2019-11-13 01:07:27
N11814,2019-11-12 05:27:22,2019-11-13 17:27:22
N7325,2019-11-11 16:40:06,2019-11-13 04:40:06
N45367,2019-11-09 02:59:47,2019-11-10 14:59:47
N40395,2019-11-11 12:16:54,2019-11-13 00:16:54
N39174,2019-11-12 11:05:37,2019-11-13 23:05:37
N26476,2019-11-09 08:08:09,2019-11-10 20:08:09
N57544,2019-11-09 06:04:45,2019-11-10 18:04:45
N33624,2019-11-09 04:59:03,2019-11-10 16:59:03
N11286,2019-11-13 14:45:20,2019-11-15 02:45:20
N55099,2019-11-09 06:54:06,2019-11-10 18:54:06
N40180,2019-11-13 18:38:54,2019-11-15 06:38:54
N63450,2019-11-11 06:03:10,2019-11-12 18:03:10
N14344,2019-11-13 07:25:08,2019-11-14 19:25:08
N56934,2019-11-14 07:48:46,2019-11-15 19:48:46
N64003,2019-11-09 17:24:33,2019-11-11 05:24:33
N25919,2019-11-09 21:36:59,2019-11-11 09:36:59
N7677,2019-11-12 10:23:27,2019-11-13 22:23:27
N56997,2019-11-13 05:04:32,2019-11-14 17:04:32
N19618,2019-11-13 11:10:13,2019-11-14 23:10:13
N34988,2019-11-11 07:14:22,2019-11-12 19:14:22
N25149,2019-11-11 04:25:07,2019-11-12 16:25:07
N28389,2019-11-09 06:04:55,2019-11-10 18:04:55
N11809,2019-11-11 07:13:17,2019-11-12 19:13:17
N42869,2019-11-13 17:50:33,2019-11-15 05:50:33
N16352,2019-11-14 08:28:53,2019-11-15 20:28:53
N43616,2019-11-11 16:31:14,2019-11-13 04:31:14
N17213,2019-11-12 13:20:11,2019-11-14 01:20:11
N13053,2019-11-11 20:54:13,2019-11-13 08:54:13
N10560,2019-11-09 02:59:47,2019-11-10 14:59:47
N60736,2019-11-11 08:58:26,2019-11-12 20:58:26
N47588,2019-11-11 12:00:28,2019-11-13 00:00:28
N48619,2019-11-11 09:11:23,2019-11-12 21:11:23
N21587,2019-11-09 08:32:05,2019-11-10 20:32:05
N30671,2019-11-14 11:04:47,2019-11-15 23:04:47
N22144,2019-11-09 19:51:31,2019-11-11 07:51:31
N44872,2019-11-13 11:14:50,2019-11-14 23:14:50
N790,2019-11-14 05:35:09,2019-11-15 17:35:09
N62752,2019-11-13 10:14:01,2019-11-14 22:14:01
N13633,2019-11-12 17:11:55,2019-11-14 05:11:55
N675,2019-11-12 06:11:40,2019-11-13 18:11:40
N36403,2019-11-11 20:18:38,2019-11-13 08:18:38
N41255,2019-11-11 11:43:51,2019-11-12 23:43:51
N55081,2019-11-11 11:00:35,2019-11-12 23:00:35
N48236,2019-11-11 05:23:06,2019-11-12 17:23:06
N42279,2019-11-12 04:55:13,2019-11-13 16:55:13
N50180,2019-11-13 12:19:47,2019-11-15 00:19:47
N37355,2019-11-14 09:07:29,2019-11-15 21:07:29
N26089,2019-11-14 09:09:38,2019-11-15 21:09:38
N14664,2019-11-12 07:09:00,2019-11-13 19:09:00
N21563,2019-11-13 08:12:58,2019-11-14 20:12:58
N7250,2019-11-13 07:30:31,2019-11-14 19:30:31
N42651,2019-11-11 02:28:58,2019-11-12 14:28:58
N26943,2019-11-11 10:05:07,2019-11-12 22:05:07
N58773,2019-11-11 11:57:38,2019-11-12 23:57:38
N58634,2019-11-10 05:03:19,2019-11-11 17:03:19
N52306,2019-11-13 18:45:24,2019-11-15 06:45:24
N52264,2019-11-13 12:52:38,2019-11-15 00:52:38
N14602,2019-11-12 07:16:28,2019-11-13 19:16:28
N39329,2019-11-12 15:34:39,2019-11-14 03:34:39
N24386,2019-11-14 20:00:32,2019-11-16 08:00:32
N49117,2019-11-14 14:27:55,2019-11-16 02:27:55
N12024,2019-11-14 14:49:58,2019-11-16 02:49:58
N60221,2019-11-14 16:51:07,2019-11-16 04:51:07
N58751,2019-11-14 08:21:14,2019-11-15 20:21:14
N28506,2019-11-14 21:37:47,2019-11-16 09:37:47
N61,2019-11-14 17:47:50,2019-11-16 05:47:50
N61343,2019-11-10 11:17:41,2019-11-11 23:17:41
N24882,2019-11-09 11:13:04,2019-11-10 23:13:04
N28014,2019-11-14 05:57:30,2019-11-15 17:57:30
N20615,2019-11-12 06:32:51,2019-11-13 18:32:51
N62186,2019-11-10 06:53:02,2019-11-11 18:53:02
N22517,2019-11-09 04:02:37,2019-11-10 16:02:37
N62434,2019-11-11 12:46:24,2019-11-13 00:46:24
N36791,2019-11-11 04:50:38,2019-11-12 16:50:38
N2999,2019-11-12 07:27:23,2019-11-13 19:27:23
N63132,2019-11-09 19:32:07,2019-11-11 07:32:07
N12373,2019-11-09 04:16:43,2019-11-10 16:16:43
N38682,2019-11-13 04:05:32,2019-11-14 16:05:32
N63084,2019-11-14 10:36:24,2019-11-15 22:36:24
N49919,2019-11-14 13:20:39,2019-11-16 01:20:39
N2927,2019-11-13 13:09:58,2019-11-15 01:09:58
N41810,2019-11-13 13:47:36,2019-11-15 01:47:36
N33323,2019-11-14 07:06:14,2019-11-15 19:06:14
N59380,2019-11-09 00:04:46,2019-11-10 12:04:46
N11006,2019-11-09 07:52:58,2019-11-10 19:52:58
N45738,2019-11-09 10:17:27,2019-11-10 22:17:27
N43932,2019-11-09 02:04:34,2019-11-10 14:04:34
N44022,2019-11-11 18:07:42,2019-11-13 06:07:42
N44672,2019-11-12 05:02:18,2019-11-13 17:02:18
N3252,2019-11-12 07:09:52,2019-11-13 19:09:52
N13406,2019-11-09 03:32:34,2019-11-10 15:32:34
N43782,2019-11-13 14:34:28,2019-11-15 02:34:28
N42306,2019-11-13 14:49:07,2019-11-15 02:49:07
N20993,2019-11-09 04:07:48,2019-11-10 16:07:48
N13990,2019-11-09 03:13:15,2019-11-10 15:13:15
N48971,2019-11-09 17:44:06,2019-11-11 05:44:06
N39247,2019-11-11 16:50:53,2019-11-13 04:50:53
N28770,2019-11-12 12:34:12,2019-11-14 00:34:12
N43222,2019-11-14 08:46:41,2019-11-15 20:46:41
N35161,2019-11-13 08:14:02,2019-11-14 20:14:02
N20753,2019-11-13 12:59:46,2019-11-15 00:59:46
N28924,2019-11-13 05:35:55,2019-11-14 17:35:55
N33088,2019-11-13 06:35:47,2019-11-14 18:35:47
N35974,2019-11-11 16:38:27,2019-11-13 04:38:27
N44219,2019-11-11 10:55:19,2019-11-12 22:55:19
N33135,2019-11-10 05:56:21,2019-11-11 17:56:21
N11534,2019-11-10 11:17:41,2019-11-11 23:17:41
N730,2019-11-10 00:49:13,2019-11-11 12:49:13
N53377,2019-11-14 07:04:19,2019-11-15 19:04:19
N61202,2019-11-09 10:24:02,2019-11-10 22:24:02
N20860,2019-11-14 06:31:22,2019-11-15 18:31:22
N46784,2019-11-14 16:39:54,2019-11-16 04:39:54
N48762,2019-11-14 13:03:04,2019-11-16 01:03:04
N40194,2019-11-14 18:55:08,2019-11-16 06:55:08
